DATE_CREATED,SHIFT_NAME,PART_SERIAL_NUMBER,MATERIAL_R3,MACHINE_ID,PRODUCTION_ORDER_ID,SEQUENCE,DESCRIPTION,CODE,MATERIAL_COST
4/12/2026,early,174137501350132,01-741375-01-00,1804,20963045,240,Automatical optical check NOK,275,15.842
12/30/2025,night,174137501677833,01-741375-01-00,1808,20963301,360,Solder paste inspection NOK,680,15.894
2/24/2026,early,100792205226610,01-007922-05-10,1812,20963223,60,Final Test Radar NOK,635,20.457
4/26/2026,late,100814205525608,01-008142-05-10,1804,20963364,260,Automatical optical check NOK,275,20.445
12/19/2025,night,174056904846030,01-740569-04-00,1806,20963047,50,Automatical optical check NOK ,275,15.673
12/31/2025,Night,100814205694774,01-008142-05-10,1813,20963253,40,Final Test Radar NOK,635,20.474
2/8/2026,early,174056804473545,01-740568-04-00,2483,20963964,240,Cleaning process error,618,11.629
1/31/2026,night,100814205793609,01-008142-05-10,1814,20963674,360,Miscellaneous Defects,129,20.505
2/5/2026,night,174057004962596,01-740570-04-00,2512,20963933,260,Final Test Radar NOK,635,17.195
12/1/2025,night,100792205888680,01-007922-05-10,1792,20963045,40,MES Error,640,20.476
4/24/2026,late,174282601272795,01-742826-01-10,2026,20963452,180,MES Error,640,0.931
3/13/2026,early,174282301390070,01-742823-01-00,2512,20963245,30,Final Test Radar NOK,635,15.426
12/12/2025,night ,174282401507423,01-742824-01-10,2026,20963248,30,Final Test Radar NOK,635,15.198
4/10/2026,late,174282401124318,01-742824-01-10,1806,20963304,260,Barcode/datamatrix code quality NOK,488,15.19
3/15/2026,night,174137401790472,01-741374-01-10,2026,20963243,300,Final Test Radar NOK,635,15.683
3/16/2026,early,100814205660380,01-008142-05-10,2010,20963797,60,Assemble/close housing failure,46,20.454
12/15/2025,night,174137401694316,01-741374-01-20,2513,20963933,100,Miscellaneous Defects,129,15.142
12/10/2025,early,100792205515131,01-007922-05-10,1807,20963223,110,Milling NOK,638,20.529
3/24/2026,night,174056904515493,01-740569-04-00,1792,20963741,30,Machine system error Label Verification,644,15.689
4/5/2026,early,174057004387745,01-740570-04-00,2483,20963047,50,Automatical optical check NOK,275,17.25
4/17/2026,night,174056904223598,01-740569-04-00,2026,20963569,90,Final Test Radar NOK,635,15.675
12/27/2025,early,174056804292899,01-740568-04-00,1807,20963114,120,MES Error,640,11.603
11/29/2025,early,174056904731661,01-740569-04-00,1804,20963050,40,Communication to PCBA failed,607,15.705
1/2/2026,night,174282501126691,01-742825-01-00,2513,20963066,110,Final Test Radar NOK,635,2.601
12/2/2025,early,174282301156652,01-742823-01-00,2010,20963767,110,Final Test Radar NOK,635,15.423
1/1/2026,early,174056704644973,01-740567-04-00,1804,20963119,240,Final Test Radar NOK,635,15.68
1/29/2026,late,174137501143570,01-741375-01-00,1808,20963578,40,Automatical optical check NOK,275,15.823
2/17/2026,night,174056804226642,01-740568-04-00,2026,20963964,180,Final Test Radar NOK,635,11.653
11/14/2025,night,100814205494388,01-008142-05-10,1795,20963653,300,Automatical optical check NOK ,275,20.45
2/22/2026,night,100792205759580,01-007922-05-10,2026,20963685,60,Final Test Radar NOK,635,
4/27/2026,early,100814205150483,01-008142-05-10,1792,20963240,190,Final Test Radar NOK,635,20.536
1/29/2026,early,100792205138585,01-007922-05-10,1795,20963183,30,Solder paste inspection NOK,680,20.528
12/7/2025,late,174056904120053,01-740569-04-00,1808,20963569,90,,,15.631
1/19/2026,early,174056804925664,01-740568-04-00,1812,20963964,50,Press fit NOK,620,11.641
3/30/2026,late,100814205343459,01-008142-05-10,2512,20963797,110,Automatical optical check NOK,275,20.501
3/9/2026,night,174137401949618,01-741374-01-10,1792,20963623,50,Final Test Radar NOK,635,15.667
11/7/2025,night,174056804281291,01-740568-04-00,1808,20963114,30,,,11.643
3/3/2026,early,174282301166165,01-742823-01-00,2512,20963846,30,Final Test Radar NOK,635,15.4
4/10/2026,night,174057004378189,01-740570-04-00,1795,20963933,30,Automatical optical check NOK,275,17.239
1/8/2026,late,174056804728357,01-740568-04-00,1812,20963114,120,Final Test Radar NOK,635,11.663
4/1/2026,night,174056904234120,01-740569-04-00,1792,20963741,90,Final Test Radar NOK,635,15.643
12/7/2025,late,174137501117953,01-741375-01-00,2010,20963301,120,,,15.895
4/26/2026,night,174056904139548,01-740569-04-00,1794,20963047,250,Solder paste inspection NOK,680,15.669
4/14/2026,night,174137401207500,01-741374-01-20,2026,20963578,240,Miscellaneous Defects,129,15.066
1/2/2026,late,174282401689343,01-742824-01-10,1812,20963304,240,Barcode/datamatrix code quality NOK,488,15.188
11/5/2025,late,174282501602165,01-742825-01-00,1795,20963066,120,Final Test Radar NOK,635,2.58
3/27/2026,early,174056704118786,01-740567-04-00,1792,20963240,90,Final Test Radar NOK,635,15.679
3/29/2026,late,174137401618970,01-741374-01-10,1804,20963638,90,Connection Error,602,15.625
4/4/2026,early,174056904115017,01-740569-04-00,1804,20963364,30,Final Test Radar NOK,635,15.626
12/29/2025,night,174137401548509,01-741374-01-20,1813,20963452,300,Automatical optical check NOK,275,15.142
2/13/2026,late,174056904742818,01-740569-04-00,1794,20963774,120,Machine system error test chamber,642,15.688
3/3/2026,early,174282601589943,01-742826-01-10,1814,20963109,180,Machine system error Label Verification,644,0.958
2/7/2026,early,100792205472314,01-007922-05-10,2513,20963223,180,MES Error,640,20.511
12/10/2025,night,174282501645377,01-742825-01-00,1806,20963320,50,Final Test Radar NOK,635,2.574
3/25/2026,night,174056704259223,01-740567-04-00,1802,20963119,300,Final Test Radar NOK,635,15.629
4/2/2026,early,174282601435604,01-742826-01-10,2513,20963964,90,Machine system error Label Verification,644,0.954
3/2/2026, late,174137401988951,01-741374-01-10,1808,20963964,110,Assemble/close housing failure,46,15.614
1/11/2026,early,100814205697983,01-008142-05-10,1807,20963240,180,Machine system error Label Verification,644,20.469
1/19/2026,night,100792205643471,01-007922-05-10,2512,20963183,240,Final Test Radar NOK,635,20.492
1/11/2026,late,174137401347582,01-741374-01-10,2010,20963623,50,Final Test Radar NOK,635,15.664
2/13/2026,night,174056704936979,01-740567-04-00,1794,20963653,360,MES Error,640,15.676
2/3/2026,early,174282601428638,01-742826-01-10,1794,20963537,20,MES Error,640,0.947
2/19/2026,late,174137401367240,01-741374-01-20,1795,20963846,250,Miscellaneous Defects,129,15.061
12/13/2025,late,174282401416096,01-742824-01-10,1812,20963248,180,MES Error,640,15.196
1/12/2026,LATE,100814205752123,01-008142-05-10,1814,20963797,20,Miscellaneous Defects,129,20.473
2/16/2026,early,174282601122536,01-742826-01-10,1806,20963537,100,AOI NOK,275,0.958
1/1/2026,night,174282401239297,01-742824-01-10,2513,20963248,50,Final Test Radar NOK,635,15.234
4/4/2026,early,174056704137042,01-740567-04-00,1813,20963452,300,Final Test Radar NOK,635,15.616
12/13/2025,late,100814205473078,01-008142-05-10,1794,20963933,220,Machine system error test chamber,642,20.495
12/22/2025,night ,100792205856688,01-007922-05-10,1806,20963964,80,Electrical fault,25,20.49
11/3/2025,night,174056904777051,01-740569-04-00,1807,20963050,70,Final Test Radar NOK,635,15.62
11/20/2025,night,174056904504048,01-740569-04-00,1807,20963223,80,Machine system error test chamber,642,15.676
1/23/2026,NIGHT,174282401195142,01-742824-01-10,1806,20963304,100,Final Test Radar NOK,635,15.17
11/27/2025,late,100814205260470,01-008142-05-10,1812,20963797,120,Final Test Radar NOK,635,20.538
11/21/2025,late,174282601309422,01-742826-01-10,2010,20963623,180,Automatical optical check NOK,275,1.009
11/22/2025,late,174137401267003,01-741374-01-20,1808,20963846,230,AOI NOK,275,15.118
3/8/2026,early,174137501934197,01-741375-01-00,2513,20963243,80,Final Test Radar NOK,635,15.83
1/1/2026,EARLY,174056804764721,01-740568-04-00,1807,20963797,220,Final Test Radar NOK,635,11.682
2/27/2026,late,174137401649469,01-741374-01-20,1808,20963848,80,,,15.128
2/4/2026,late,174056804762184,01-740568-04-00,1806,20963569,120,Final Test Radar NOK,635,11.668
11/11/2025,Night,100792205326106,01-007922-05-10,1812,20963183,110,Final Test Radar NOK,635,20.461
12/18/2025,night,174282501761964,01-742825-01-00,1802,20963320,230,Final Test Radar NOK,635,2.585
3/26/2026,late,174282301965942,01-742823-01-00,1792,20963304,90,MES Error,640,15.419
1/7/2026,night,174137501319084,01-741375-01-00,1812,20963301,230,Final Test Radar NOK,635,15.88
4/20/2026,late,100792205149439,01-007922-05-10,1794,20963685,220,Final Test Radar NOK,635,20.471
1/30/2026,late,100792205275614,01-007922-05-10,1802,20963183,190,Machine system error Label Verification,644,20.492
11/13/2025,late,174056704725606,01-740567-04-00,1812,20963452,90,Final Test Radar NOK,635,15.685
4/6/2026,late,174056704500944,01-740567-04-00,1792,20963887,70,MES Error,640,15.633
11/24/2025,Late,174137401503489,01-741374-01-20,2512,20963245,90,Miscellaneous Defects,129,15.07
11/27/2025,LATE,174056804910208,01-740568-04-00,2483,20963964,120,,,11.627
11/30/2025,early,100814205638618,01-008142-05-10,1806,20963240,120,Check of fault status NOK,612,20.535
1/8/2026,night ,174282501440424,01-742825-01-00,2010,20963066,220,MES Error,640,2.593
1/23/2026, late,174282401576632,01-742824-01-10,1806,20963045,190,Assemble/close housing failure,46,15.18
2/8/2026,early,100792205391155,01-007922-05-10,2483,20963685,90,Miscellaneous Defects,129,20.524
4/24/2026,EARLY,174282601123950,01-742826-01-10,1804,20963223,300,Machine Error,599,0.998
4/13/2026,night,174056804438326,01-740568-04-00,1792,20963114,110,Machine system error Label Verification,644,11.614
11/22/2025,late,174137501440277,01-741375-01-00,1792,20963248,70,Final Test Radar NOK,635,15.878
1/14/2026,night,174056804634456,01-740568-04-00,1804,20963578,50,Final Test Radar NOK,635,11.672
12/9/2025,night,100792205870621,01-007922-05-10,1807,20963045,30,Solder paste inspection NOK,680,20.522
2/20/2026,late,174056904619037,01-740569-04-00,2010,20963674,80,Machine system error Label Verification,644,15.672
2/5/2026,late,100814205607870,01-008142-05-10,1812,20963537,300,MES Error,640,20.494
3/24/2026,late,174056704250977,01-740567-04-00,1794,20963245,230,Final Test Radar NOK,635,15.681
2/6/2026,night,174056704367940,01-740567-04-00,2512,20963452,300,Electrical fault,25,15.627
3/30/2026,night,100814205624776,01-008142-05-10,1804,20963240,180,Miscellaneous Defects,129,20.488
11/12/2025,night,174056704337232,01-740567-04-00,1814,20963452,110,Final Test Radar NOK,635,15.69
12/15/2025,late,174056904656843,01-740569-04-00,1802,20963741,120,Final Test Radar NOK,635,15.636
1/6/2026,NIGHT,174056704322964,01-740567-04-00,2513,20963452,50,Final Test Radar NOK,635,15.655
11/15/2025,night,174282601566732,01-742826-01-10,1795,20963109,120,Final Test Radar NOK,635,0.991
2/15/2026,late,174056904888118,01-740569-04-00,1804,20963364,190,Final Test Radar NOK,635,15.617
3/8/2026,night ,100792205850078,01-007922-05-10,2010,20963712,20,MES Error,640,20.514
4/28/2026,early,174057004327989,01-740570-04-00,1814,20963100,360,Machine system error test chamber,642,17.289
12/3/2025,late,174056904467623,01-740569-04-00,1808,20963364,40,Machine system error Label Verification,644,15.615
2/5/2026,early,100814205313446,01-008142-05-10,1812,20963240,260,Barcode/datamatrix code quality NOK,488,20.533
12/21/2025,night,174137401684572,01-741374-01-10,1812,20963638,180,Miscellaneous Defects,129,15.651
1/1/2026,night,100792205380145,01-007922-05-10,1806,20963045,300,Solder paste inspection NOK,680,20.539
11/22/2025,early,174056904261652,01-740569-04-00,2512,20963050,110,Machine system error Label Verification,644,15.671
4/18/2026,late,174056904471920,01-740569-04-00,1795,20963050,110,Solder paste inspection NOK,680,15.655
3/17/2026,night,174282601420155,01-742826-01-10,1808,20963537,70,Final Test Radar NOK,635,0.988
11/18/2025,early,174137501970840,01-741375-01-00,1804,20963611,260,Final Test Radar NOK,635,15.908
3/21/2026,night,174057004114901,01-740570-04-00,1804,20963047,120,Final Test Radar NOK,635,17.282
1/2/2026,late,174282601475130,01-742826-01-10,1806,20963741,30,,640,1.0
4/24/2026,late,174137401156136,01-741374-01-20,2026,20963452,60,Final Test Radar NOK,635,15.117
11/5/2025,night,100814205156016,01-008142-05-10,2483,20963797,240,Miscellaneous Defects,129,20.491
2/12/2026,late,100792205618870,01-007922-05-10,2512,20963183,110,MES Error,640,
4/18/2026,Night,174137501125691,01-741375-01-00,1814,20963611,250,Milling NOK,638,15.889
12/20/2025,night,174056804198980,01-740568-04-00,2026,20963578,120,Miscellaneous Defects,129,11.691
12/1/2025,early,174137501933729,01-741375-01-00,1802,20963243,220,MES Error,640,
2/16/2026,early,174056904128678,01-740569-04-00,1794,20963050,260,,,15.69
3/29/2026,LATE,174137501668663,01-741375-01-00,1795,20963243,40,,596,15.907
11/2/2025,late,174056804151564,01-740568-04-00,1806,20963114,90,MES Error,640,11.685
4/1/2026,late,174282401381356,01-742824-01-10,1812,20963623,70,Machine system error test chamber,642,15.189
1/17/2026,late,174057004146051,01-740570-04-00,1813,20963050,260,Miscellaneous Defects,129,
2/13/2026,early,174282601758784,01-742826-01-10,1807,20963569,100,Machine system error test chamber,642,1.013
2/22/2026,early,174056904475075,01-740569-04-00,1802,20963774,110,Final Test Radar NOK,635,15.671
11/12/2025,night,174056704746054,01-740567-04-00,1813,20963653,50,Barcode/datamatrix code quality NOK,488,15.624
12/30/2025,late,174137401583757,01-741374-01-10,1806,20963638,220,Final Test Radar NOK,635,15.671
12/30/2025,night,100792205205936,01-007922-05-10,1807,20963223,90,Connection Error,602,20.476
4/8/2026,late,100814205138399,01-008142-05-10,1807,20963797,110,Final Test Radar NOK,635,20.526
2/18/2026,night,174057004734330,01-740570-04-00,1806,20963047,220,Process error,596,17.222
2/24/2026,early,174056904455210,01-740569-04-00,2513,20963364,40,Process error,596,15.674
3/14/2026,early,174056904894693,01-740569-04-00,2483,20963569,90,Machine system error Label Verification,644,15.634
12/14/2025,night,174282301370587,01-742823-01-00,2010,20963767,190,Check of fault status NOK,612,15.45
4/5/2026,EARLY,174137401964098,01-741374-01-10,1804,20963248,260,Final Test Radar NOK,635,15.694
4/24/2026,early,174056904475090,01-740569-04-00,1808,20963774,20,Machine system error test chamber,642,15.638
1/19/2026,early,174137401293805,01-741374-01-20,1808,20963685,220,,,15.081
12/30/2025, late,174137501404013,01-741375-01-00,2010,20963611,220,Final Test Radar NOK,635,15.866
1/2/2026,late,174056904259151,01-740569-04-00,2512,20963674,240,Final Test Radar NOK,635,15.663
2/4/2026,Night,174056804717006,01-740568-04-00,1807,20963578,190,MES Error,640,11.685
11/23/2025,night,174056804373652,01-740568-04-00,1813,20963712,360,Machine system error test chamber,642,11.654
4/1/2026,early,100792205631187,01-007922-05-10,2026,20963741,220,Machine system error Label Verification,644,20.45
3/26/2026,night,174056904573105,01-740569-04-00,1814,20963741,240,Final Test Radar NOK,635,15.709
4/15/2026,early,174137501715551,01-741375-01-00,1804,20963301,190,Automatical optical check NOK,275,15.876
2/26/2026,early,174056804417459,01-740568-04-00,1802,20963045,40,Machine system error test chamber,642,11.677
12/25/2025,night,174137401832140,01-741374-01-10,1794,20963623,260,Barcode/datamatrix code quality NOK,488,15.702
12/27/2025,night,174137401289180,01-741374-01-10,1806,20963109,50,MES Error,640,15.629
1/17/2026,late,174282501706435,01-742825-01-00,1795,20963320,20,Automatical optical check NOK,275,2.576
4/21/2026,early,174137501576126,01-741375-01-00,1792,20963611,70,Automatical optical check NOK,275,15.897
12/2/2025,early,174056804107594,01-740568-04-00,1792,20963578,180,Machine system error Label Verification,644,11.675
12/9/2025,night,174137401699083,01-741374-01-20,1807,20963452,260,lower limit violation,819,15.15
12/28/2025,early,174056904707314,01-740569-04-00,1794,20963569,120,Automatical optical check NOK ,275,15.66
4/6/2026,early ,174137501741674,01-741375-01-00,1795,20963611,40,Final Test Radar NOK,635,15.86
12/5/2025,night,174056904837852,01-740569-04-00,1808,20963569,250,Machine system error Label Verification,644,15.693
2/5/2026,early,174137401621533,01-741374-01-10,1792,20963638,50,,635,15.651
1/2/2026,night,100792205507695,01-007922-05-10,1813,20963045,240,Final Test Radar NOK,635,20.517
11/27/2025,late,100792205731371,01-007922-05-10,1806,20963712,40,Automatical optical check NOK,275,20.52
11/30/2025,early,174282401804039,01-742824-01-10,1794,20963304,50,Machine system error Label Verification,644,15.174
1/3/2026,night,174056804755669,01-740568-04-00,1802,20963578,20,,,11.643
11/10/2025,late,174282601111256,01-742826-01-10,2512,20963537,60,Barcode/datamatrix code quality NOK,488,0.944
11/19/2025,night,100814205813696,01-008142-05-10,1804,20963253,90,Press fit NOK,620,20.484
1/23/2026,early,174056904376648,01-740569-04-00,1795,20963674,70,Electrical fault,25,15.669
4/13/2026,early,174282401682209,01-742824-01-10,1812,20963611,50,Final Test Radar NOK,635,15.186
